DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,AIR_INDIGENOUS_POPULATION,ABS_ERP_2019_POPULATION,VALIDATED,URL
2021-09-07,ASGS_2016_SA4,NSW,115,Sydney - Baulkham Hills and Hawkesbury,15,999,72.09,38.33,948,504,1315,199726,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,116,Sydney - Blacktown,15,999,61.71,26.01,4317,1820,6996,291560,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,117,Sydney - City and Inner South,15,999,63.97,36.23,2580,1461,4033,333308,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,118,Sydney - Eastern Suburbs,15,999,66.74,41.25,1278,790,1915,251184,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,119,Sydney - Inner South West,15,999,70.07,37.65,2224,1195,3174,512553,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,120,Sydney - Inner West,15,999,68.53,38.57,1130,636,1649,274697,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,121,Sydney - North Sydney and Hornsby,15,999,72.25,45.08,742,463,1027,360504,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,122,Sydney - Northern Beaches,15,999,69.16,35.9,601,312,869,221234,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,123,Sydney - Outer South West,15,999,68.27,33.41,4387,2147,6426,224905,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,124,Sydney - Outer West and Blue Mountains,15,999,65.27,29.1,4630,2064,7094,260710,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,125,Sydney - Parramatta,15,999,63.38,31.95,1684,849,2657,404153,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,126,Sydney - Ryde,15,999,70.45,41.67,372,220,528,170309,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,127,Sydney - South West,15,999,65.22,32.07,2625,1291,4025,359341,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NSW,128,Sydney - Sutherland,15,999,73.99,43.78,1266,749,1711,186637,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NT,701,Darwin,15,999,42.05,26.37,7180,4503,17075,117809,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,NT,702,Northern Territory - Outback,15,999,41.32,24.91,12940,7801,31315,75289,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,OT,901,Other Territories,15,999,77.71,25.9,129,43,166,3866,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,301,Brisbane - East,15,999,45.27,30.03,1830,1214,4042,193941,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,302,Brisbane - North,15,999,43.49,28.08,1510,975,3472,184504,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,303,Brisbane - South,15,999,38.72,24.16,1383,863,3572,307826,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,304,Brisbane - West,15,999,49.76,31.83,630,403,1266,156576,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,305,Brisbane Inner City,15,999,45.62,29.01,1151,732,2523,252067,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,306,Cairns,15,999,24.51,13.9,5198,2947,21205,203846,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,308,Central Queensland,15,999,23.54,14.11,2373,1423,10082,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,307,Darling Downs - Maranoa,15,999,34.11,19.05,1852,1034,5429,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,309,Gold Coast,15,999,37.51,22.31,2638,1569,7032,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,310,Ipswich,15,999,32.37,19.61,3442,2085,10633,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,311,Logan - Beaudesert,15,999,29.89,17.93,2562,1537,8571,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,312,Mackay - Isaac - Whitsunday,15,999,23.32,13.04,1477,826,6334,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,313,Moreton Bay - North,15,999,38.98,25.27,2766,1793,7096,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,314,Moreton Bay - South,15,999,42.53,28.94,1421,967,3341,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,315,Queensland - Outback,15,999,37.97,21.77,6874,3941,18106,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,316,Sunshine Coast,15,999,34.26,21.29,1643,1021,4796,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,317,Toowoomba,15,999,29.89,18.42,1384,853,4630,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,318,Townsville,15,999,24.84,15.29,3771,2321,15183,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,QLD,319,Wide Bay,15,999,31.12,17.77,3175,1813,10204,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,SA,401,Adelaide - Central and Hills,15,999,45.94,30.75,759,508,1652,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,SA,402,Adelaide - North,15,999,28.6,18.37,1850,1188,6468,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,SA,403,Adelaide - South,15,999,36.2,25.46,1116,785,3083,306352,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,SA,404,Adelaide - West,15,999,31.61,20.21,1065,681,3369,202688,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,SA,405,Barossa - Yorke - Mid North,15,999,33.18,21.22,577,369,1739,94756,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,SA,406,South Australia - Outback,15,999,31.84,18.35,1933,1114,6071,67834,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,SA,407,South Australia - South East,15,999,31.8,19.19,1009,609,3173,160478,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,TAS,601,Hobart,15,999,47.5,32.21,3083,2091,6491,193723,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,TAS,602,Launceston and North East,15,999,48.36,35.66,1634,1205,3379,120977,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,TAS,603,South East,15,999,45.16,30.44,816,550,1807,32801,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,TAS,604,West and North West,15,999,41.03,31.03,2110,1596,5143,92825,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,201,Ballarat,15,999,63.82,41.6,2108,1374,3303,136404,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,202,Bendigo,15,999,52.08,33.33,978,626,1878,132413,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,203,Geelong,15,999,73.18,48.39,10347,6843,14140,252370,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,204,Hume,15,999,68.6,41.67,3775,2293,5503,146495,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,205,Latrobe - Gippsland,15,999,40.2,25.37,1526,963,3796,235632,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,206,Melbourne - Inner,15,999,64.37,42.91,2025,1350,3146,626144,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,207,Melbourne - Inner East,15,999,90.52,78.18,4543,3924,5019,333298,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,208,Melbourne - Inner South,15,999,64.12,40.23,781,490,1218,366697,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,209,Melbourne - North East,15,999,56.95,37.57,2577,1700,4525,448781,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,210,Melbourne - North West,15,999,51.88,32.04,1226,757,2363,331290,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,211,Melbourne - Outer East,15,999,75.21,57.22,4372,3326,5813,436533,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,212,Melbourne - South East,15,999,47.42,27.58,1637,952,3452,693565,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,213,Melbourne - West,15,999,54.14,28.67,2776,1470,5127,663585,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,214,Mornington Peninsula,15,999,51.03,31.03,995,605,1950,254563,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,215,North West,15,999,42.09,21.34,1428,724,3393,124460,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,216,Shepparton,15,999,42.03,22.46,1604,857,3816,108740,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,VIC,217,Warrnambool and South West,15,999,74.86,50.65,5781,3911,7722,102970,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,501,Bunbury,15,999,27.33,15.46,889,503,3253,146810,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,502,Mandurah,15,999,20.96,11.34,351,190,1675,84465,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,503,Perth - Inner,15,999,39.67,26.54,607,406,1530,154842,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,504,Perth - North East,15,999,22.37,11.42,1242,634,5551,216921,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,505,Perth - North West,15,999,26.11,15.33,1327,779,5083,457992,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,506,Perth - South East,15,999,22.67,13.04,1980,1139,8734,419799,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,507,Perth - South West,15,999,26.45,14.84,1619,908,6120,349701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,510,Western Australia - Outback (North),15,999,21.29,10.86,3965,2023,18620,75413,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
2021-09-07,ASGS_2016_SA4,WA,511,Western Australia - Outback (South),15,999,19.36,9.28,1794,860,9267,92353,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-8-september-2021.pdf
